,SMILES,PCE,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BCUT2D_MWHI,BCUT2D_MWLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,ExactMolWt,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,FractionCSP3,HallKierAlpha,HeavyAtomCount,HeavyAtomMolWt,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,MaxAbsEStateIndex,MaxAbsPartialCharge,MaxEStateIndex,MaxPartialCharge,MinAbsEStateIndex,MinAbsPartialCharge,MinEStateIndex,MinPartialCharge,MolLogP,MolMR,MolWt,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRadicalElectrons,NumRotatableBonds,NumValenceElectrons,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,RingCount,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,TPSA,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8
17,CCCCCCCCC1=C[C]SC2=C1SC(C1=C3C(=O)N(CC(CCCCCC)CCCCCCCC)C(=O)C3=C(C3=CC4=C(S3)C(CCCCCCCC)=C(C3=CC5=C(C6=CC(Cl)=C(C(CC)CCCC)S6)C6=C(C=C[C]S6)C(C6=CC(F)=C(C(CC)CCCC)S6)=C5S3)S4)S1)=C2,14.86,2.440915813,-2.230459554,2.596205873,-2.346395747,8.015933372,0.062170614,35.49569968,9.933816929,1.048519299,4002.906035,68.6589748,59.79346404,67.89786221,47.97969036,38.14772329,45.87415699,27.98581059,37.51770823,20.70719325,32.12201229,15.06752263,26.87776593,0,0,13.97948942,29.46739239,23.58956544,141.7247438,192.3583052,51.09725139,62.75029646,109.3891334,11.60093989,1501.530426,0.469387755,1.020408163,1.663265306,0.547619048,-2.82,98,1397.983,1.49E+27,76.31268598,37.74909125,17.58681615,629.6708203,16.83725623,0.273973187,16.83725623,0.262601019,0.076068654,0.262601019,-0.104816031,-0.273973187,32.19098,439.748,1503.823,0,3,0,3,3,1,7,8,11,0,14,4,43,526,0,5.817220841,0,0,11.81435946,0,14.4889841,4.390415048,0,102.881271,239.3186168,128.9937772,90.84293505,37.4095379,11,13.97948942,157.431679,0,4.899909731,5.917906046,295.3246118,6.544756406,101.7146845,0,50.14408053,0,4.390415048,0,114.4822109,23.2590256,6.420821623,23.2408341,325.5871452,52.27484251,5.022633314,81.27918913,37.38,20.56378711,23.43711605,47.6557419,2.060518101,7.46554496,7.679870091,11.29402117,45.97639784,18.64478056
18,CCCCC(CC)SC1=CC=C(C2=C3C=C(C4=CC=C(C5=C6C(=O)C7=C(C(CC)CCCC)SC(C(CC)CCCC)=C7C(=O)C6=C(C6=CC=C[C]S6)S5)S4)SC3=C(C3=CC=C(SC(CC)CCCC)S3)C3=C2SC[C]=C3)S1,14.35,2.436008393,-2.205680928,2.578278194,-2.22284235,8.100988896,0.097897743,32.19784151,9.792383153,1.126438848,3336.194153,54.45007878,46.5800488,54.74501461,38.17515991,28.87295093,37.33333118,20.81918927,32.29359546,15.6026962,28.33467109,11.24885825,23.82304639,0,0,9.589074368,23.40230199,27.19023054,91.97375056,122.7273871,34.01035763,57.9242828,145.3591509,0,1217.281767,0.538461538,1.102564103,1.666666667,0.439393939,-2.36,78,1145.394,4.67E+17,58.82249917,27.35560773,12.04091133,506.8377004,15.91100192,0.288460231,15.91100192,0.196689001,0.044481243,0.196689001,0.044481243,-0.288460231,24.74638,356.679,1218.978,0,2,1,2,3,1,6,7,12,0,12,3,27,409,0,0,11.56648989,0,0,0,9.589074368,0,0,115.0682551,118.9085108,129.4584664,92.53333011,35.05240933,10,9.589074368,147.7020457,0,0,0,193.7725735,5.752853607,114.9702026,0,40.38978615,0,0,0,115.0682551,27.81921956,0,11.82887371,221.9966291,74.00647163,0,61.4570869,34.14,4.127478417,18.66497491,44.26124548,2.567625341,6.640758862,4.776037653,16.54894738,30.267714,18.31188462
19,[C]C1=CC2=C(S1)C(C3=CC(F)=C(CC(CC)CCCC)S3)=C4C(SC(C5=CC=C(S5)C6=C7C(C(C8=C(CC(CC)CCCC)SC(CC(CC)CCCC)=C8C7=O)=O)=C(C9=CC=C([C])S9)S6)=C4)=C2C%10=CC(F)=C(CC(CC)CCCC)S%10,14.18,2.42168191,-2.188190587,2.565239236,-2.217879894,7.306440821,0.097986084,32.14332179,9.808413386,1.135133443,3568.757818,57.93105274,48.9087507,55.44072335,39.75054731,30.40301467,36.93498731,22.89770088,31.65349557,17.3068436,26.68900045,12.35114488,22.04439603,0,0,18.36990446,23.20093157,68.52136778,205.3997468,56.68392939,52.20945884,12.13273414,73.5889988,13.8474744,1242.357906,0.37804878,0.792682927,1.231707317,0.457142857,-3.46,82,1167.3,2.02E+18,61.62109419,27.49325254,12.55158218,519.0464036,16.45615115,0.288460238,16.45615115,0.1966782,0.050487265,0.1966782,-0.176161484,-0.288460238,24.78158,357.603,1243.908,0,2,1,0,1,1,8,9,10,0,12,6,29,430,0,11.63444168,11.56648989,0,0,0,9.589074368,8.780830095,0,90.69428702,158.1230436,97.88584722,114.799335,20.88119737,10,18.36990446,122.4330652,0,0,23.67162418,183.8063301,0,125.5295418,0,50.14408053,0,8.780830095,0,90.69428702,11.56648989,25.68328649,49.15354027,219.2288071,48.53093655,0,70.31636879,34.14,34.81568864,12.34910472,43.02921258,1.864590046,4.103340323,1.178861643,15.55987614,20.26388814,35.50210444
20,[C]C1=CC(C(C2=CC(F)=C(SCC(CC)CCCC)S2)=C(SC(C3=CC=C(C4=C5C(C(C6=C(CC(CC)CCCC)SC(CC(CC)CCCC)=C6C5=O)=O)=C(C7=CC=C([C])S7)S4)S3)=C8)C8=C9C%10=CC(F)=C(SCC(CC)CCCC)S%10)=C9S1,14.1,2.421757895,-2.188190568,2.570964179,-2.217879894,8.010448923,0.097986084,32.19749875,9.808413387,1.117237474,3610.572262,59.3452663,49.72524729,57.89021309,40.75054731,30.68150644,39.18467621,22.84002334,34.00406632,17.05520621,29.37965342,11.93303191,24.24761251,0,0,18.36990446,23.20093157,64.09808289,207.1511596,56.68392939,75.73322874,12.13273414,73.5889988,13.8474744,1306.302048,0.416666667,0.857142857,1.321428571,0.457142857,-2.76,84,1231.434,6.61E+19,64.232316,29.25145076,13.54491462,539.2926236,16.43314656,0.288460238,16.43314656,0.1966782,0.052864096,0.1966782,-0.214874713,-0.288460238,25.88078,371.643,1308.042,0,2,1,0,1,1,8,9,12,0,14,6,31,442,0,11.63444168,11.56648989,0,0,0,9.589074368,8.780830095,0,114.2180569,145.2814003,97.88584722,116.5507478,29.29955573,10,18.36990446,145.9568351,0,0,23.67162418,179.3830452,11.50570721,115.7752474,0,50.14408053,0,8.780830095,0,114.2180569,23.07219711,12.84164325,49.15354027,209.4745127,56.9492949,0,70.31636879,34.14,36.10816164,15.48470491,41.43024314,1.837258906,4.061933846,3.045624259,15.49046103,19.28423234,35.59071326
21,CCCCC(CC)C1=C2C(=O)C3=C(C4=CC=CS4)SC(C4=CC=C(C5=CC6=CC7=C(C=C8C=CSC8=C7C7=CC=C(SC(=O)CCC)S7)C(C7=CC=C(SC(=O)CCC)S7)=C6S5)S4)=C3C(=O)C2=C(C(CC)CCCC)S1,13.72,2.432664576,-2.201058713,2.561643666,-2.21896715,8.14910205,-0.111310789,32.19755503,9.792129231,1.070180914,3800.846903,52.7763522,43.43836175,51.60332756,37.0654768,26.6636785,34.95495677,19.536834,30.52399312,14.46799103,26.13229214,10.7291744,22.48169455,0,9.589074368,9.589074368,33.63285585,35.09544921,137.5567192,49.43673693,90.69428702,19.91384147,105.1851121,0,1186.15422,0.460526316,1.013157895,1.565789474,0.322580645,-3.8,76,1129.348,1.56E+17,54.1693407,23.49696695,10.12634118,485.5869562,15.76798801,0.288460037,15.76798801,0.196689186,0.022399119,0.196689186,0.022399119,-0.288460037,22.9538,339.121,1187.812,0,4,1,0,1,2,8,10,14,0,14,0,21,390,0,0,21.79704375,0,0,0,19.17814874,0,0,90.69428702,73.29207676,172.9195719,83.5124666,29.29955573,11,19.17814874,166.9598374,0,0,0,138.8464531,0,115.5646307,0,50.14408053,0,0,0,114.2180569,21.79704375,9.589074368,0,172.0252695,91.97488872,0,81.08881722,68.28,4.406247596,16.3525733,67.76803912,9.269533055,4.930726833,0.523471556,26.36136855,11.01362643,13.04108023
22,[C]C(S1)=CC2=C1C(C3=CC(Cl)=C(CC(CC)CCCC)S3)=C(C=C(C4=CC=C(C5=C6C(C(C7=C(CC(CC)CCCC)SC(CC(CC)CCCC)=C7C6=O)=O)=C(C8=CC=C([C])S8)S5)S4)S9)C9=C2C%10=CC(Cl)=C(CC(CC)CCCC)S%10,13.7,2.421524873,-2.188190596,2.569894204,-2.217879894,7.306817713,0.097986084,35.49679748,9.808413387,1.135133443,3568.757818,57.93105274,48.9087507,56.95258124,39.75054731,30.40301467,37.69091626,22.89770088,32.46789582,17.3068436,27.63738963,12.35114488,22.80652459,0,6.9237372,9.589074368,11.56648989,55.67972454,175.3075126,64.31592992,56.68392939,34.80630589,91.78810001,30.12561698,1274.298805,0.37804878,0.792682927,1.231707317,0.457142857,-2.74,82,1200.21,2.02E+18,62.31690976,27.95895583,12.81321955,531.3218652,15.89618557,0.288460238,15.89618557,0.1966782,0.010804725,0.1966782,-0.018837262,-0.288460238,25.81018,367.707,1276.818,0,2,1,0,1,1,8,9,10,0,12,6,29,430,0,0,11.56648989,0,0,0,9.589074368,0,0,90.69428702,181.3249233,97.88584722,114.799335,30.926464,10,9.589074368,145.634945,0,0,23.67162418,183.8063301,0,123.9403667,0,50.14408053,0,0,0,113.8961668,11.56648989,25.68328649,37.51909858,219.2288071,48.53093655,10.04526663,70.31636879,34.14,2.278165884,27.94755332,45.22059901,3.89577022,4.686633951,2.008119093,16.98146098,21.86436811,36.00621831
23,CCCCC(CC)CC(S1)=CC=C1C2=C3C(C=C(C4=C5C(C(F)=C(C(OCC(CC)CCCC)=O)S5)=C([C])S4)S3)=C(C6=CC=C(CC(CCCC)CC)S6)C7=C2C=C([C])S7,13.54,2.28960977,-2.136534713,2.551016203,-2.135763951,7.316754734,0.042916485,32.14072936,9.949482952,1.363116805,2406.177551,42.5006958,35.94670494,40.84568442,29.11598706,22.18544523,27.08442472,16.45463704,22.93693207,12.22936314,19.07266057,8.494170956,15.68863985,11.78652613,4.794537184,4.390415048,27.66530661,21.4128792,79.78829826,93.33885062,22.67357176,22.67357176,77.94062561,18.58433735,912.2666853,0.633333333,1.166666667,1.716666667,0.470588235,-2.4,60,855.959,2.70E+13,45.61851193,20.85331325,9.717929031,381.7838988,16.19901797,0.461135256,16.19901797,0.35090946,0.037275095,0.35090946,-0.633375025,-0.461135256,18.41868,264.7865,913.415,0,2,0,0,0,1,6,7,8,0,9,6,22,316,4.736862954,4.877147194,5.817220841,0,0,5.969305288,0,9.184952232,0,68.02071527,112.1714611,73.41438542,84.67292022,16.18394907,7,13.92181519,104.2484529,0,0,17.75371814,131.4339259,6.606881965,80.44863362,0,30.63549176,0,4.390415048,0,68.02071527,12.57618725,17.5785062,37.41841338,147.7725558,36.39820241,0,60.89392415,26.3,24.86849214,9.444028451,21.10101126,2.471133679,2.340878029,0.319882917,13.51065607,15.9860716,31.62451253
24,CCCCCCCCOC1=CC=CC(C2=NC3=C(N=C2C2=CC=CC(OCCCCCCCC)=C2)C(C2=CC=C(C4=CC5=C(C6=CC(F)=C(CC(CC)CCCC)S6)C6=C(C=C[C]S6)C(C6=CC(F)=C(CC(CC)CCCC)S6)=C5S4)S2)=C(F)C(F)=C3C2=CC=C[C]S2)=C1,13.45,2.320077379,-2.193099771,2.563326421,-2.051442931,8.098917316,0.304068835,32.16816823,9.944865701,1.072123461,4130.820851,65.50427426,55.18983954,60.08881902,46.0318033,34.42485101,39.32383049,24.96224056,31.09944353,18.16242263,24.6095647,12.81030681,19.30400013,11.63444168,0,17.56166019,33.7947461,81.68728561,137.9847247,108.9007005,41.69758034,66.73969079,65.19051759,19.44168295,1374.494969,0.478723404,1.010638298,1.574468085,0.4,-5.48,94,1289.286,8.49E+23,69.85656344,34.14407603,16.38469586,579.7907118,18.02206704,0.493577732,18.02206704,0.169964005,0.006106067,0.169964005,-1.030527281,-0.493577732,27.42418,398.847,1375.974,0,4,0,2,2,4,5,9,10,0,14,4,35,492,9.473725908,34.16686678,11.63444168,0,0,0,0,27.52961723,0,68.87091341,205.6867611,103.7558738,76.28060044,47.23423012,11,27.0353861,100.9716156,0,9.967957042,11.83581209,187.6959824,13.21376393,158.8226403,0,75.08987308,9.473725908,17.56166019,11.49902367,68.87091341,23.18172097,12.84164325,46.61040267,190.840053,108.0623358,0,95.6915516,44.24,82.77009792,8.708146802,17.76553358,0.925839566,5.658544705,6.225478113,25.12927448,32.76701422,14.38340394
25,CCCCCCC(CCCC)CSC1=C(F)C=C(C2=C3C=C(C4=CC=C(C5=C6C(=O)C7=C(CC(CC)CCCC)SC(CC(CC)CCCC)=C7C(=O)C6=C(C6=CC=C[C]S6)S5)S4)SC3=C(C3=CC(F)=C(SCC(CCCC)CCCCCC)S3)C3=C2SC[C]=C3)S1,13.4,2.425087288,-2.194166515,2.576660505,-2.221702468,8.100981754,0.097930957,32.1977534,9.808719222,1.089669582,3683.309162,64.67584714,55.66655859,63.83152439,44.96285361,34.95294416,43.6252159,25.69473426,36.58805281,18.86589844,31.14607447,13.46340236,25.5531426,0,0,18.36990446,23.20093157,51.67828376,164.6037251,114.4950309,115.4391043,12.15204021,97.56991273,0,1421.450724,0.5,1.02173913,1.554347826,0.525641026,-2.5,92,1327.522,6.50E+23,72.24987761,35.83884298,17.12958118,591.5480766,16.79894751,0.288460432,16.79894751,0.196678015,0.002164692,0.196678015,-0.153249886,-0.288460432,28.79078,411.575,1423.282,0,2,1,2,3,1,6,7,12,0,14,3,39,493,0,11.63444168,11.56648989,0,0,0,9.589074368,8.780830095,0,115.0682551,195.9583703,116.3199011,93.53916126,35.05240933,10,18.36990446,147.7020457,0,0,23.67162418,235.6451016,17.25856082,114.4719101,0,40.38978615,0,8.780830095,0,115.0682551,28.82505071,12.84164325,47.13493958,261.52739,61.87373749,0,61.4570869,34.14,36.15790546,16.5747599,42.68254199,1.052585733,5.547982905,7.524008657,10.25425847,41.58306153,18.12289535
26,CCCCC(CC)CC(S1)=CC=C1C2=C3C(SC(C4=C5C(C(F)=C(C(OCC(CC)CCCC)=O)S5)=C([C])S4)=C3)=C(C6=CC=C(CC(CC)CCCC)S6)C7=C2SC([C])=C7,13.2,2.28960977,-2.136534713,2.551016203,-2.135763951,7.316754734,0.042916485,32.14072936,9.949482952,1.363116805,2406.177551,42.5006958,35.94670494,40.84568442,29.11598706,22.18544523,27.08442472,16.45463704,22.93693207,12.22936314,19.07266057,8.494170956,15.68863985,11.78652613,4.794537184,4.390415048,27.66530661,21.4128792,79.78829826,93.33885062,22.67357176,22.67357176,77.94062561,18.58433735,912.2666853,0.633333333,1.166666667,1.716666667,0.470588235,-2.4,60,855.959,2.70E+13,45.61851193,20.85331325,9.717929031,381.7838988,16.19901797,0.461135256,16.19901797,0.35090946,0.037275095,0.35090946,-0.633375025,-0.461135256,18.41868,264.7865,913.415,0,2,0,0,0,1,6,7,8,0,9,6,22,316,4.736862954,4.877147194,5.817220841,0,0,5.969305288,0,9.184952232,0,68.02071527,112.1714611,73.41438542,84.67292022,16.18394907,7,13.92181519,104.2484529,0,0,17.75371814,131.4339259,6.606881965,80.44863362,0,30.63549176,0,4.390415048,0,68.02071527,12.57618725,17.5785062,37.41841338,147.7725558,36.39820241,0,60.89392415,26.3,24.86849214,9.444028451,21.10101126,2.471133679,2.340878029,0.319882917,13.51065607,15.9860716,31.62451253
27,CCCCC(CC)SC1=C(F)C=C(C2=C3C=C(C4=CC=C(C5=C6C(=O)C7=C(C(CC)CCCC)SC(C(CC)CCCC)=C7C(=O)C6=C(C6=CC=C[C]S6)S5)S4)SC3=C(C3=CC(F)=C(SC(CC)CCCC)S3)C3=C2SC[C]=C3)S1,13.1,2.436929016,-2.205680915,2.582726971,-2.22284235,8.100992514,0.097897743,32.19784456,9.792383152,1.145459964,3457.07073,56.19056576,47.18127721,55.34624302,38.99652712,29.08424874,37.54462898,21.07391677,32.42201049,15.7327347,28.59588511,11.2986831,23.93039929,0,0,18.36990446,35.03674367,38.50653563,191.6229477,11.76188495,115.4391043,12.15204021,97.56991273,0,1253.262923,0.5625,1.125,1.675,0.439393939,-2.5,80,1183.39,1.06E+18,60.61670955,27.6864891,12.17787941,515.1687712,16.45388323,0.288460231,16.45388323,0.196689001,0.008413693,0.196689001,-0.172030268,-0.288460231,25.02458,356.595,1254.958,0,2,1,2,3,1,6,7,12,0,14,3,27,421,0,11.63444168,11.56648989,0,0,0,9.589074368,8.780830095,0,115.0682551,118.9085108,117.3257322,92.53333011,35.05240933,10,18.36990446,147.7020457,0,0,0,193.7725735,5.752853607,114.4719101,0,40.38978615,0,8.780830095,0,115.0682551,27.81921956,0,23.4633154,221.9966291,61.87373749,0,61.4570869,34.14,35.41062325,16.39519255,42.3927085,1.719107806,5.478449326,4.035550398,10.10818491,28.20942241,17.75076085
28,CCCCCCCCC1=C[C]SC2=C1SC(C1=C3C(=O)N(CC(CCCCCC)CCCCCCCC)C(=O)C3=C(C3=CC4=C(S3)C(CCCCCCCC)=C(C3=CC5=C(C6=CC(F)=C(CC(CC)CCCC)S6)C6=C(C=C[C]S6)C(C6=CC(F)=C(CC(CC)CCCC)S6)=C5S3)S4)S1)=C2,12.81,2.440788905,-2.230459555,2.589908007,-2.34639575,8.015928857,0.062168823,32.16875299,9.933816903,1.040952809,4039.113931,70.07318836,61.2076776,68.55614683,48.94601686,39.09397638,46.44244561,28.85011397,38.08075723,21.29089343,31.97567909,15.30519855,26.4499985,0,0,18.36990446,29.36670719,29.50747148,192.6847705,149.2172885,73.77082314,52.21911188,97.24674623,0,1513.591277,0.43,0.94,1.53,0.558139535,-3.18,100,1405.55,4.88E+27,77.90624352,38.89855496,18.60188181,636.2629737,16.7780238,0.273973187,16.7780238,0.262601019,0.110189633,0.262601019,-0.119081104,-0.273973187,31.82688,443.602,1515.422,0,3,0,3,3,1,7,8,11,0,14,4,45,538,0,11.63444168,0,0,11.81435946,0,14.4889841,8.780830095,0,102.881271,253.4009634,116.152134,90.84293505,32.38690458,11,18.36990446,145.8307391,0,4.899909731,17.75371814,296.330443,6.544756406,102.509272,0,50.14408053,0,8.780830095,0,102.881271,23.2590256,19.26246487,40.89386703,313.7513331,52.27484251,0,81.27918913,37.38,37.14306549,15.48767645,46.56919902,1.093439386,7.100359491,7.70631442,10.71165331,47.29814036,18.55681874
29,[C]C(S1)=CC2=C1C(C3=CC=C(SCC(CCCCCC)CCCC)S3)=C(C=C(C4=C(CCCCCCCC)C=C(C5=NN=C(C6=CC(CCCCCCCC)=C([C])S6)S5)S4)S7)C7=C2C8=CC=C(SCC(CCCCCC)CCCC)S8,12.8,2.263495505,-2.154782145,2.552903549,-2.035917424,8.010297526,0.45102311,32.1973915,9.969208875,1.172721963,2934.931401,56.76415176,49.9695815,57.31805072,39.7441096,31.77055568,39.45722887,22.90937689,32.90375348,16.18640999,27.03382824,11.4241477,21.83344248,0,6.9237372,0,0,9.754294387,51.55412304,254.5346281,34.01035763,45.34714351,113.5971296,17.12110082,1248.47469,0.395061728,0.839506173,1.382716049,0.571428571,-1.8,81,1157.387,3.35E+18,65.18147081,35.1185354,18.85095088,527.5442845,9.271642813,0.157691537,9.271642813,0.157691537,0.641146544,0.138869984,0.641146544,-0.138869984,26.96468,373.209,1250.123,0,2,0,0,0,1,7,8,11,0,11,6,41,436,0,0,10.01524739,0,0,0,0,0,0,101.7418488,194.1372848,122.8602246,85.91525602,18.17265274,8,0,123.0535593,0,10.19736362,11.83581209,242.5854302,11.50570721,83.25960832,0,50.40503354,0,0,0,102.881271,21.70307083,12.84164325,25.68328649,242.206626,56.9492949,0,70.5773218,25.78,5.453500488,16.97415926,8.987667937,14.23195427,5.241156351,3.933976515,19.08693055,38.53193853,32.0587161
30,CCCCCCCCC1=CSC(C2=CC3=C(S2)C2=C(C=C(C4=CC(CCCCCCCC)=C(C5=CC6=C(S5)C5=C(C7=CC=C(CC(CC)CCCC)S7)C7=C(C8=C(C=CS8)S7)C(C7=CC=C(CC(CC)CCCC)S7)=C5S6)S4)S2)C(=O)N(CC(CCCCCC)CCCCCCCC)C3=O)=C1,12.71,2.297322253,-2.173735818,2.590254066,-2.325711848,7.375342425,0.351479243,32.1461693,9.937610221,0.999855062,4699.417684,70.1945087,62.16939802,70.33436383,49.5741394,39.93143337,48.22271164,29.57290908,40.05010503,21.78092837,33.86288897,15.70029469,28.25419595,0,0,9.589074368,17.03643984,23.23511088,76.43861325,280.0259569,27.2406714,56.68392939,160.8240515,0,1535.597842,0.356435644,0.831683168,1.396039604,0.545454545,-3.6,101,1423.643,1.60E+29,77.02903555,38.27560226,18.51525188,644.4908668,15.75935776,0.2740173,15.75935776,0.261780669,0.099380977,0.261780669,-0.100872404,-0.2740173,32.7387,466.38,1537.547,0,3,0,0,0,1,11,12,13,0,13,0,45,542,0,0,0,0,11.11853379,0,14.15617402,0,0,113.3678588,235.172903,151.6709903,96.01525942,29.57212809,12,0,172.512115,0,4.567099648,17.75371814,293.0842324,0,113.0126018,0,50.14408053,11.11853379,0,0,113.3678588,4.567099648,32.2280429,17.75371814,281.7373869,81.01287059,0,109.2883367,39.07,12.2856623,19.49370568,44.70747887,9.040838883,5.557771555,1.714819287,24.28424968,44.26105186,19.15442189
31,[C]C(S1)=CC2=C1C(C3=CC=C(CC(CCCC)CCCCCC)C=C3)=C(C=C(C4=CC=C(C5=C6C(C(C7=C(CC(CC)CCCC)SC(CC(CC)CCCC)=C7C6=O)=O)=C(C8=CC=C([C])S8)S5)S4)S9)C9=C2C%10=CC=C(CC(CCCC)CCCCCC)C=C%10,12.5,2.421162459,-2.188191331,2.553569489,-2.217879895,7.302571027,0.097986084,32.14136007,9.808413141,1.089216224,3643.278269,63.26163357,55.45728104,60.35626053,43.92918011,35.19658748,40.09556697,26.41019301,32.89248804,19.66232534,26.744567,14.37001969,21.51505732,0,6.9237372,9.589074368,11.56648989,55.67972454,116.576114,167.113852,45.34714351,23.46952001,128.1863024,6.9237372,1306.589108,0.333333333,0.755555556,1.211111111,0.487804878,-4.28,90,1209.302,1.36E+23,68.57576764,33.20868285,15.91563751,566.3541431,15.97484625,0.288460238,15.97484625,0.1966782,0.002651818,0.1966782,-0.002651818,-0.288460238,27.50118,398.869,1308.086,0,2,1,0,1,3,6,9,8,0,8,6,37,474,0,0,11.56648989,0,0,0,9.589074368,0,0,68.02071527,258.0205531,108.0069191,95.29074618,20.88119737,10,9.589074368,99.75949342,0,0,23.67162418,235.172903,0,151.6659111,0,51.51668913,0,0,0,68.02071527,11.56648989,25.68328649,37.51909858,271.9679886,84.92913896,0,71.68897739,34.14,2.402865442,9.928191855,40.8834775,2.364069146,10.10252723,2.311203924,31.87690276,33.50914874,36.28828007
32,CCCCC(CCCCCC)CCC1=C2C(C=C(C3=CC=C(C4=C(F)C(F)=C(C5=CC=C([C])S5)C6=NN(CC(CCCCCC)CCCC)N=C46)S3)S2)=C(CCC(CCCCCC)CCCC)C7=C1C=C([C])S7,12.5,2.290062956,-2.193907004,2.49229263,-2.133753515,7.272076994,0.330024,32.13807118,9.86406968,1.312020434,2665.691121,51.69308395,45.43281197,48.6987983,35.61598706,29.02444882,32.29043515,21.47195571,25.74390731,15.69289583,20.11056622,11.44016606,15.66116344,11.63444168,0,8.780830095,11.12690298,54.84046475,78.87847487,164.631588,28.26602624,17.40315295,59.7415244,24.04483802,1061.55944,0.438356164,0.876712329,1.383561644,0.59375,-2.98,73,976.989,1.44E+16,57.7186661,29.51307838,15.15619745,455.9332228,17.07750033,0.202926621,17.07750033,0.170046971,0.103693269,0.170046971,-0.927188645,-0.202926621,22.33088,316.926,1062.669,0,3,0,0,0,2,5,7,7,0,9,6,35,394,0,11.03340144,11.63444168,0,0,0,0,8.780830095,14.99386984,45.34714351,182.8004989,114.5762017,52.51019739,17.67165939,7,8.780830095,76.55283321,0,14.99386984,17.75371814,227.870185,0,82.76131586,0,30.63549176,0,8.780830095,0,45.34714351,14.99386984,19.38639965,43.23563422,229.3649828,36.39820241,0,61.84118146,30.71,36.56659406,6.191824629,5.99680497,12.67905315,3.835701782,-0.06648658,11.99806817,34.00837309,31.62340006
33,[C]C(S1)=CC2=C1C(C3=CC(F)=C(CC(CC)CCCC)S3)=C(C=C(C4=CC=C(C5=C(F)C(F)=C(C6=CC=C([C])S6)C7=NN(CC(CCCCCC)CCCCCCCC)N=C75)S4)S8)C8=C2C9=CC(F)=C(CC(CC)CCCC)S9,12.4,2.303071906,-2.16007767,2.547932468,-2.135031822,7.282998355,0.326624938,32.14017204,9.941242468,1.168384678,3315.619403,55.742972,46.91729735,51.81627684,38.37000725,29.37361041,34.2725899,21.89131524,28.43676649,16.06060352,22.6936381,11.48042074,18.19665877,11.63444168,0,17.56166019,33.15519258,57.28826009,155.3695414,90.29289487,40.39876037,18.19910121,47.60879027,24.04483802,1177.422138,0.430379747,0.898734177,1.430379747,0.484848485,-3.72,79,1103.141,3.26E+17,59.88829755,28.03545156,13.7038683,491.4695559,17.22925572,0.205756581,17.22925572,0.170046971,0.0391301,0.170046971,-1.003829339,-0.205756581,23.72548,335.766,1178.741,0,3,0,0,0,2,7,9,9,0,13,6,31,418,0,22.66784312,11.63444168,0,0,0,0,17.56166019,14.99386984,68.02071527,157.1172124,91.96794118,93.91813758,17.67165939,9,17.56166019,99.22640496,0,14.99386984,17.75371814,189.3452553,0,105.1558831,0,51.51668913,0,17.56166019,0,68.02071527,14.99386984,19.38639965,54.8700759,189.4674444,48.53093655,0,82.72237883,30.71,68.70699826,8.408840584,8.086942153,11.82678611,2.447821164,-1.337868637,14.46725158,23.76770422,31.12552457
